,bitstamp:/USD-BTC,bitstamp:/USD:/free,bitstamp:/USD:/locked,bitstamp:/USD:/total,bitstamp:/BTC:/free,bitstamp:/BTC:/locked,bitstamp:/BTC:/total,bitstamp:/BTC:/worth,net_worth,base_symbol
21029,10628.19,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21030,10619.03,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21031,10633.96,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21032,10629.92,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21033,10630.28,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21034,10640.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21035,10659.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21036,10654.95,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21037,10660.67,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21038,10662.1,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21039,10655.63,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21040,10669.14,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21041,10643.18,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21042,10644.73,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21043,10643.13,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21044,10644.54,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21045,10632.77,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21046,10614.97,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21047,10625.92,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21048,10590.89,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21049,10560.22,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21050,10565.02,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21051,10612.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21052,10605.86,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21053,10634.37,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21054,10734.77,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21055,10914.62,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21056,10896.09,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21057,10927.42,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21058,10883.49,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21059,10879.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21060,10892.16,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21061,10893.52,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21062,10881.88,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21063,10902.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21064,10925.2,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21065,10881.06,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21066,10902.88,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21067,10899.98,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21068,10889.21,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21069,10878.2,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21070,10865.9,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21071,10849.69,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21072,10894.83,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21073,10899.39,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21074,10884.6,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21075,10994.13,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21076,11058.35,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21077,11074.16,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21078,11089.06,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21079,11066.47,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21080,11094.39,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21081,11055.55,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21082,11066.71,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21083,11055.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21084,11046.1,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21085,11036.98,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21086,11061.01,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21087,11076.94,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21088,11052.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21089,11084.95,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21090,11093.85,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21091,11391.49,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21092,11414.97,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21093,11409.39,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21094,11382.04,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21095,11362.74,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21096,11383.65,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21097,11375.05,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21098,11318.63,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21099,11318.52,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21100,11319.89,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21101,11346.11,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21102,11350.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21103,11361.01,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21104,11353.48,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21105,11337.19,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21106,11358.22,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21107,11368.93,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21108,11358.07,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21109,11364.07,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21110,11378.55,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21111,11356.85,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21112,11301.2,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21113,11307.67,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21114,11375.93,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21115,11351.64,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21116,11330.81,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21117,11318.92,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21118,11339.37,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21119,11359.37,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21120,11353.25,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21121,11344.31,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21122,11351.23,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21123,11390.11,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21124,11367.36,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21125,11360.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21126,11375.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21127,11378.94,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21128,11403.75,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21129,11390.75,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21130,11424.88,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21131,11408.31,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21132,11340.15,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21133,11338.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21134,11321.99,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21135,11355.49,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21136,11372.93,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21137,11385.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21138,11400.48,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21139,11401.13,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21140,11387.98,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21141,11388.06,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21142,11401.19,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21143,11341.71,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21144,11376.13,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21145,11360.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21146,11358.9,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21147,11268.73,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21148,11250.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21149,11289.85,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21150,11495.12,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21151,11473.23,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21152,11552.58,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21153,11556.32,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21154,11561.59,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21155,11558.23,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21156,11553.14,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21157,11563.82,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21158,11692.87,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21159,11661.35,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21160,11535.98,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21161,11495.48,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21162,11508.89,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21163,11493.98,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21164,11459.61,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21165,11486.91,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21166,11515.57,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21167,11484.59,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21168,11457.88,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21169,11496.58,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21170,11475.78,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21171,11525.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21172,11497.08,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21173,11452.33,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21174,11355.97,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21175,11387.64,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21176,11390.54,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21177,11398.76,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21178,11365.53,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21179,11383.24,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21180,11391.31,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21181,11435.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21182,11450.28,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21183,11439.85,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21184,11427.98,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21185,11480.55,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21186,11449.69,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21187,11426.59,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21188,11392.45,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21189,11395.73,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21190,11411.66,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21191,11431.6,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21192,11419.95,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21193,11445.52,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21194,11424.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21195,11383.56,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21196,11369.91,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21197,11408.44,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21198,11530.73,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21199,11390.45,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21200,11327.15,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21201,11348.78,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21202,11343.68,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21203,11347.22,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21204,11352.54,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21205,11387.43,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21206,11380.01,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21207,11401.81,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21208,11428.84,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21209,11399.17,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21210,11398.02,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21211,11371.43,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21212,11386.11,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21213,11395.62,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21214,11411.6,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21215,11406.17,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21216,11405.19,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21217,11352.75,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21218,11312.32,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21219,11334.74,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21220,11317.62,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21221,11380.22,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21222,11410.52,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21223,11396.41,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21224,11410.42,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21225,11389.75,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21226,11474.03,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21227,11476.07,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21228,11532.98,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21229,11547.45,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21230,11500.84,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21231,11484.99,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21232,11511.11,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21233,11510.21,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21234,11538.2,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21235,11525.1,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21236,11515.38,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21237,11275.51,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21238,11349.09,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21239,11339.75,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21240,11317.39,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21241,11310.3,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21242,11254.91,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21243,11305.97,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21244,11370.63,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21245,11374.78,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21246,11353.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21247,11336.92,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21248,11337.45,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21249,11347.81,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21250,11340.62,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21251,11373.96,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21252,11320.85,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21253,11319.93,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21254,11340.07,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21255,11351.75,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21256,11321.86,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21257,11306.1,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21258,11334.76,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21259,11351.64,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21260,11368.7,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21261,11355.44,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21262,11363.2,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21263,11358.61,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21264,11353.59,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21265,11322.92,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21266,11338.15,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21267,11356.67,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21268,11346.1,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21269,11361.98,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21270,11330.72,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21271,11362.73,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21272,11340.12,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21273,11328.03,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21274,11344.71,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21275,11349.63,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21276,11342.91,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21277,11352.89,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21278,11350.72,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21279,11343.33,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21280,11365.8,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21281,11376.75,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21282,11397.47,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21283,11382.02,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21284,11375.67,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21285,11377.08,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21286,11397.16,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21287,11450.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21288,11457.72,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21289,11433.32,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21290,11409.12,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21291,11419.89,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21292,11426.61,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21293,11425.6,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21294,11448.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21295,11442.7,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21296,11455.55,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21297,11465.2,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21298,11477.29,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21299,11448.34,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21300,11445.35,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21301,11450.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21302,11465.94,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21303,11468.46,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21304,11519.97,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21305,11484.64,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21306,11471.71,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21307,11469.88,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21308,11429.6,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21309,11444.72,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21310,11450.78,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21311,11458.33,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21312,11467.35,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21313,11470.77,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21314,11492.37,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21315,11486.52,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21316,11480.76,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21317,11521.98,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21318,11650.18,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21319,11665.0,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21320,11818.28,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21321,11768.77,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21322,11734.4,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21323,11672.5,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21324,11698.73,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21325,11730.31,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21326,11761.96,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21327,11742.63,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21328,11764.14,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
21329,11726.91,10113.86,0.0,10113.86,0.0,0.0,0.0,0.0,10113.86,USD
